<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.16	16:30:00	4799.432	4799.905	4786.504	4790.236	5577	0	280
2026.04.16	16:45:00	4790.173	4793.663	4785.213	4791.971	3196	0	280
2026.04.16	17:00:00	4792.201	4795.307	4789.783	4791.332	2778	0	280
2026.04.16	17:15:00	4791.375	4794.075	4784.781	4785.271	3301	0	280
2026.04.16	17:30:00	4785.392	4789.362	4781.394	4786.746	2892	0	280
2026.04.16	17:45:00	4786.731	4790.891	4782.453	4788.986	2541	0	280
2026.04.16	18:00:00	4788.918	4794.044	4785.620	4790.081	3329	0	280
2026.04.16	18:15:00	4789.859	4793.046	4786.848	4787.162	2130	0	280
2026.04.16	18:30:00	4787.219	4791.340	4786.501	4790.157	1763	0	280
2026.04.16	18:45:00	4790.088	4792.633	4788.214	4789.320	1697	0	280
2026.04.16	19:00:00	4789.416	4795.032	4789.416	4790.108	1880	0	280
2026.04.16	19:15:00	4790.146	4793.925	4789.874	4790.843	1598	0	280
2026.04.16	19:30:00	4790.903	4797.827	4790.408	4797.392	1655	0	280
2026.04.16	19:45:00	4797.450	4798.615	4792.459	4793.716	2167	0	280
2026.04.16	20:00:00	4793.625	4793.908	4789.706	4790.587	1179	0	280
2026.04.16	20:15:00	4790.539	4791.727	4788.011	4788.867	972	0	280
2026.04.16	20:30:00	4788.990	4790.210	4786.350	4788.774	941	0	280
2026.04.16	20:45:00	4788.758	4790.633	4787.868	4789.976	785	0	280
2026.04.16	22:00:00	4794.429	4797.791	4791.355	4795.246	1571	0	360
2026.04.16	22:15:00	4795.420	4796.124	4792.517	4794.039	853	0	280
2026.04.16	22:30:00	4793.763	4796.103	4790.956	4795.268	1153	0	280
2026.04.16	22:45:00	4795.330	4796.786	4794.574	4795.354	970	0	280
2026.04.16	23:00:00	4795.296	4795.493	4792.219	4793.047	1031	0	280
2026.04.16	23:15:00	4792.776	4797.834	4792.415	4794.504	1053	0	280
2026.04.16	23:30:00	4794.518	4796.137	4792.438	4795.672	919	0	280
2026.04.16	23:45:00	4795.532	4796.594	4791.568	4791.644	1226	0	280
2026.04.17	00:00:00	4791.552	4791.563	4785.878	4789.931	2027	0	280
2026.04.17	00:15:00	4789.910	4793.057	4787.414	4793.030	1653	0	280
2026.04.17	00:30:00	4793.030	4798.728	4792.251	4798.728	1773	0	280
2026.04.17	00:45:00	4798.577	4801.195	4793.797	4794.883	1540	0	280
2026.04.17	01:00:00	4794.945	4795.599	4769.007	4778.821	5088	0	280
2026.04.17	01:15:00	4778.758	4784.907	4767.543	4768.826	3890	0	280
2026.04.17	01:30:00	4768.890	4777.679	4767.717	4777.629	3545	0	280
2026.04.17	01:45:00	4777.596	4791.168	4775.179	4789.244	2717	0	280
2026.04.17	02:00:00	4789.240	4794.543	4788.223	4791.301	2188	0	280
2026.04.17	02:15:00	4791.496	4792.064	4788.215	4789.029	1412	0	280
2026.04.17	02:30:00	4789.104	4794.722	4788.414	4791.407	1894	0	280
2026.04.17	02:45:00	4791.688	4793.332	4784.462	4784.664	1699	0	280
2026.04.17	03:00:00	4784.721	4797.406	4784.721	4796.024	2524	0	280
2026.04.17	03:15:00	4795.799	4798.060	4792.802	4794.174	1996	0	280
2026.04.17	03:30:00	4794.007	4795.100	4792.031	4794.367	1228	0	280
2026.04.17	03:45:00	4794.284	4796.742	4792.762	4793.397	1075	0	280
2026.04.17	04:00:00	4793.305	4795.996	4792.499	4795.164	1243	0	280
2026.04.17	04:15:00	4795.186	4796.199	4793.597	4795.771	1076	0	280
2026.04.17	04:30:00	4795.959	4801.478	4795.178	4800.791	1134	0	280
2026.04.17	04:45:00	4800.896	4804.578	4798.459	4802.802	1236	0	280
2026.04.17	05:00:00	4802.813	4806.273	4799.956	4804.815	1816	0	280
2026.04.17	05:15:00	4804.755	4805.144	4801.593	4803.334	1319	0	280
2026.04.17	05:30:00	4803.424	4805.209	4795.622	4796.466	2730	0	280
2026.04.17	05:45:00	4796.491	4800.494	4793.611	4794.256	2522	0	280
2026.04.17	06:00:00	4794.350	4795.235	4786.762	4787.780	2919	0	280
2026.04.17	06:15:00	4787.795	4789.776	4783.032	4783.901	2279	0	280
2026.04.17	06:30:00	4783.877	4786.806	4779.273	4785.600	2439	0	280
2026.04.17	06:45:00	4785.558	4787.169	4783.766	4784.975	1664	0	280
2026.04.17	07:00:00	4785.121	4791.053	4784.213	4787.275	1950	0	280
2026.04.17	07:15:00	4787.334	4792.795	4784.548	4791.478	1795	0	280
2026.04.17	07:30:00	4791.481	4794.709	4782.414	4786.126	2052	0	280
2026.04.17	07:45:00	4785.785	4786.214	4778.742	4784.453	2131	0	280
2026.04.17	08:00:00	4784.439	4790.797	4780.980	4783.625	2237	0	280
2026.04.17	08:15:00	4783.519	4787.219	4782.591	4784.493	1613	0	280
2026.04.17	08:30:00	4784.406	4796.690	4784.161	4796.690	1838	0	280
2026.04.17	08:45:00	4796.580	4796.731	4790.850	4795.737	1805	0	280
2026.04.17	09:00:00	4795.678	4800.884	4792.745	4793.127	1847	0	280
2026.04.17	09:15:00	4793.185	4798.215	4792.105	4795.980	1635	0	280
2026.04.17	09:30:00	4795.674	4799.035	4794.038	4794.620	1724	0	280
2026.04.17	09:45:00	4794.384	4795.011	4789.957	4790.433	1593	0	280
2026.04.17	10:00:00	4790.457	4792.107	4787.150	4791.210	1622	0	280
2026.04.17	10:15:00	4791.347	4793.874	4788.640	4789.642	1415	0	280
2026.04.17	10:30:00	4789.650	4789.888	4782.246	4785.019	1604	0	280
2026.04.17	10:45:00	4785.040	4788.088	4782.148	4787.196	1800	0	280
2026.04.17	11:00:00	4787.256	4789.623	4783.478	4786.289	1576	0	280
2026.04.17	11:15:00	4786.217	4793.124	4784.518	4792.678	1502	0	280
2026.04.17	11:30:00	4792.716	4798.596	4789.710	4798.398	1587	0	280
2026.04.17	11:45:00	4798.456	4811.712	4798.456	4799.193	3321	0	280
2026.04.17	12:00:00	4799.258	4805.511	4797.556	4803.682	2223	0	280
2026.04.17	12:15:00	4803.690	4819.451	4802.948	4816.888	4153	0	280
2026.04.17	12:30:00	4816.718	4825.019	4815.363	4823.103	4188	0	280
2026.04.17	12:45:00	4823.168	4847.684	4821.580	4846.176	11892	0	280
2026.04.17	13:00:00	4846.333	4889.662	4834.866	4883.198	12124	0	360
2026.04.17	13:15:00	4883.053	4883.723	4850.220	4851.157	11179	0	308
2026.04.17	13:30:00	4851.439	4873.660	4848.093	4864.435	11055	0	360
2026.04.17	13:45:00	4864.563	4882.107	4851.919	4879.990	10185	0	280
2026.04.17	14:00:00	4880.050	4885.532	4860.627	4866.968	7332	0	280
2026.04.17	14:15:00	4866.887	4880.441	4865.475	4871.603	5498	0	280
2026.04.17	14:30:00	4871.665	4883.110	4869.408	4877.371	5256	0	280
2026.04.17	14:45:00	4877.435	4881.075	4869.561	4873.221	4764	0	280
2026.04.17	15:00:00	4873.288	4880.320	4862.512	4867.821	6461	0	280
2026.04.17	15:15:00	4867.881	4874.409	4862.991	4866.005	5117	0	280
2026.04.17	15:30:00	4866.075	4874.158	4854.620	4858.849	4706	0	280
2026.04.17	15:45:00	4858.967	4871.660	4857.890	4867.484	3903	0	280
2026.04.17	16:00:00	4867.415	4873.356	4863.672	4871.302	3058	0	280
2026.04.17	16:15:00	4871.353	4873.474	4867.340	4867.784	2426	0	280
2026.04.17	16:30:00	4867.847	4872.732	4867.568	4868.431	2307	0	280
2026.04.17	16:45:00	4868.504	4869.073	4864.797	4866.776	1991	0	280
2026.04.17	17:00:00	4866.982	4869.532	4857.858	4862.499	3887	0	280
2026.04.17	17:15:00	4862.663	4864.842	4853.654	4858.313	4782	0	280
2026.04.17	17:30:00	4858.379	4863.012	4854.265	4855.043	2997	0	280
2026.04.17	17:45:00	4854.958	4863.056	4854.892	4862.566	1930	0	280
2026.04.17	18:00:00	4862.394	4866.301	4860.433	4861.058	2137	0	280
2026.04.17	18:15:00	4861.145	4868.010	4858.873	4860.875	2283	0	280
2026.04.17	18:30:00	4860.739	4866.585	4860.433	4862.042	2098	0	280
2026.04.17	18:45:00	4861.959	4863.015	4855.922	4858.295	2310	0	280
2026.04.17	19:00:00	4858.353	4858.933	4853.696	4856.403	2006	0	280
2026.04.17	19:15:00	4856.411	4858.091	4854.337	4856.873	1719	0	280
2026.04.17	19:30:00	4856.648	4861.167	4855.795	4860.012	2362	0	280
2026.04.17	19:45:00	4859.953	4860.045	4852.644	4854.520	2714	0	280
2026.04.17	20:00:00	4854.623	4855.169	4844.592	4846.098	2449	0	280
2026.04.17	20:15:00	4846.026	4851.774	4844.683	4845.745	1978	0	308
2026.04.17	20:30:00	4846.011	4847.042	4833.972	4835.828	2579	0	280
2026.04.17	20:45:00	4835.889	4837.415	4830.618	4832.713	2600	0	360
2026.04.19	22:00:00	4774.480	4794.681	4770.830	4790.545	5026	0	360
2026.04.19	22:15:00	4790.435	4795.312	4784.205	4785.427	2743	0	360
2026.04.19	22:30:00	4785.319	4790.592	4779.150	4780.798	2067	0	360
2026.04.19	22:45:00	4780.421	4786.763	4777.972	4779.312	1591	0	360
2026.04.19	23:00:00	4779.331	4779.374	4771.955	4772.503	2505	0	360
2026.04.19	23:15:00	4772.570	4775.790	4768.059	4769.185	1805	0	360
2026.04.19	23:30:00	4769.260	4773.159	4745.538	4751.581	3501	0	360
2026.04.19	23:45:00	4751.766	4755.342	4736.840	4755.167	4296	0	360
2026.04.20	00:00:00	4755.301	4755.301	4745.029	4752.310	6004	0	280
2026.04.20	00:15:00	4752.178	4765.638	4751.790	4765.189	4184	0	280
2026.04.20	00:30:00	4765.135	4768.214	4760.996	4764.116	2523	0	280
2026.04.20	00:45:00	4764.156	4774.266	4759.489	4772.225	3038	0	280
2026.04.20	01:00:00	4772.328	4794.466	4771.107	4793.507	7514	0	280
2026.04.20	01:15:00	4793.565	4803.478	4788.737	4802.569	4058	0	280
2026.04.20	01:30:00	4802.688	4812.276	4801.172	4806.736	4291	0	280
2026.04.20	01:45:00	4806.655	4814.392	4805.864	4807.898	3079	0	280
2026.04.20	02:00:00	4807.823	4808.923	4800.499	4801.079	2930	0	280
2026.04.20	02:15:00	4801.045	4803.866	4798.152	4800.391	1945	0	280
2026.04.20	02:30:00	4800.453	4801.948	4794.443	4796.234	2720	0	280
2026.04.20	02:45:00	4796.387	4797.443	4792.989	4797.346	2240	0	280
2026.04.20	03:00:00	4797.285	4798.270	4790.463	4791.312	2584	0	280
2026.04.20	03:15:00	4791.446	4795.887	4788.811	4795.019	1893	0	280
2026.04.20	03:30:00	4795.202	4796.652	4789.785	4793.471	1682	0	280
2026.04.20	03:45:00	4793.220	4794.627	4788.860	4790.948	1500	0	280
2026.04.20	04:00:00	4791.011	4795.606	4790.689	4792.916	1520	0	280
2026.04.20	04:15:00	4792.916	4795.777	4791.459	4794.546	1361	0	280
2026.04.20	04:30:00	4794.567	4794.661	4786.963	4787.378	1695	0	280
2026.04.20	04:45:00	4787.145	4793.307	4787.145	4788.801	1688	0	280
2026.04.20	05:00:00	4788.634	4792.964	4784.390	4786.364	2107	0	280
2026.04.20	05:15:00	4786.206	4789.337	4785.255	4787.771	1763	0	280
2026.04.20	05:30:00	4787.674	4795.810	4779.465	4780.866	4179	0	280
2026.04.20	05:45:00	4780.937	4793.165	4780.937	4790.854	3467	0	280
2026.04.20	06:00:00	4790.584	4794.029	4785.488	4790.456	3514	0	280
2026.04.20	06:15:00	4790.589	4790.687	4783.709	4786.113	2642	0	280
2026.04.20	06:30:00	4786.046	4792.082	4785.512	4789.972	2445	0	280
2026.04.20	06:45:00	4789.929	4795.385	4785.334	4795.356	3005	0	280
2026.04.20	07:00:00	4795.375	4801.632	4793.812	4797.155	3285	0	280
2026.04.20	07:15:00	4797.102	4805.560	4794.154	4797.777	2839	0	280
2026.04.20	07:30:00	4797.498	4798.721	4789.857	4797.393	3306	0	280
2026.04.20	07:45:00	4797.512	4797.512	4786.740	4789.563	2515	0	280
2026.04.20	08:00:00	4789.579	4791.739	4785.898	4789.275	2717	0	280
2026.04.20	08:15:00	4789.147	4792.366	4786.271	4791.814	2226	0	280
2026.04.20	08:30:00	4791.851	4792.425	4788.744	4792.188	1673	0	280
2026.04.20	08:45:00	4792.193	4796.209	4792.193	4795.925	1812	0	280
2026.04.20	09:00:00	4795.863	4797.913	4793.450	4795.636	1947	0	280
2026.04.20	09:15:00	4795.821	4795.821	4791.700	4792.389	1667	0	280
2026.04.20	09:30:00	4792.196	4794.206	4783.277	4791.735	2492	0	280
2026.04.20	09:45:00	4791.746	4796.975	4789.197	4791.575	2023	0	280
2026.04.20	10:00:00	4791.726	4799.613	4789.989	4795.825	2200	0	280
2026.04.20	10:15:00	4795.905	4800.958	4795.072	4798.044	1613	0	280
2026.04.20	10:30:00	4798.139	4800.177	4794.871	4795.107	1251	0	280
2026.04.20	10:45:00	4795.118	4796.949	4794.384	4795.651	1408	0	280
2026.04.20	11:00:00	4795.736	4796.289	4786.790	4789.630	2280	0	280
2026.04.20	11:15:00	4789.752	4790.979	4786.577	4788.592	1777	0	280
2026.04.20	11:30:00	4788.609	4794.656	4787.774	4794.656	2125	0	280
2026.04.20	11:45:00	4794.972	4810.794	4794.554	4810.288	2893	0	280
2026.04.20	12:00:00	4810.230	4813.032	4802.967	4810.969	3655	0	280
2026.04.20	12:15:00	4811.317	4822.022	4804.102	4805.645	4071	0	280
2026.04.20	12:30:00	4805.684	4809.194	4798.922	4805.900	2785	0	280
2026.04.20	12:45:00	4806.139	4808.262	4800.949	4803.462	2554	0	280
2026.04.20	13:00:00	4803.521	4816.881	4799.568	4815.455	5523	0	280
2026.04.20	13:15:00	4815.307	4825.836	4811.860	4824.104	3659	0	280
2026.04.20	13:30:00	4824.185	4826.442	4815.753	4822.260	6275	0	280
2026.04.20	13:45:00	4822.202	4824.226	4816.973	4817.912	4494	0	280
2026.04.20	14:00:00	4817.976	4818.586	4806.834	4816.010	5897	0	280
2026.04.20	14:15:00	4815.951	4826.742	4814.437	4823.168	4276	0	280
2026.04.20	14:30:00	4823.305	4827.614	4810.504	4814.228	4823	0	280
2026.04.20	14:45:00	4814.230	4814.999	4792.575	4805.150	8100	0	280
2026.04.20	15:00:00	4805.086	4807.372	4792.519	4798.196	6047	0	280
2026.04.20	15:15:00	4798.025	4809.474	4793.877	4807.903	5642	0	280
2026.04.20	15:30:00	4808.141	4809.097	4799.549	4800.346	3727	0	280
2026.04.20	15:45:00	4800.243	4801.633	4795.324	4799.591	2875	0	280
2026.04.20	16:00:00	4799.707	4801.551	4794.131	4798.447	2508	0	280
2026.04.20	16:15:00	4798.624	4801.878	4792.717	4800.956	2546	0	280
2026.04.20	16:30:00	4801.046	4804.738	4798.858	4802.068	2382	0	280
2026.04.20	16:45:00	4801.847	4806.211	4801.676	4805.312	1904	0	280
2026.04.20	17:00:00	4805.372	4810.562	4803.812	4808.710	2264	0	280
2026.04.20	17:15:00	4808.737	4811.320	4806.064	4809.884	1819	0	280
2026.04.20	17:30:00	4809.679	4812.241	4804.963	4809.450	2607	0	280
2026.04.20	17:45:00	4809.221	4809.700	4805.725	4806.788	1336	0	280
2026.04.20	18:00:00	4806.899	4815.887	4806.899	4815.311	2072	0	280
2026.04.20	18:15:00	4815.416	4815.421	4811.685	4813.335	1856	0	280
2026.04.20	18:30:00	4813.264	4815.604	4811.151	4814.318	1640	0	280
2026.04.20	18:45:00	4814.358	4816.439	4813.092	4813.924	1265	0	280
2026.04.20	19:00:00	4814.047	4821.458	4814.002	4820.320	1400	0	280
2026.04.20	19:15:00	4820.265	4820.601	4816.128	4817.176	1184	0	280
2026.04.20	19:30:00	4817.233	4817.371	4810.356	4811.649	1789	0	280
2026.04.20	19:45:00	4811.679	4814.150	4810.909	4814.150	1548	0	280
2026.04.20	20:00:00	4814.089	4816.879	4812.890	4813.463	987	0	280
2026.04.20	20:15:00	4813.561	4816.914	4812.078	4815.904	812	0	280
2026.04.20	20:30:00	4815.907	4817.157	4813.005	4816.482	1156	0	280
2026.04.20	20:45:00	4816.599	4821.975	4816.068	4820.757	910	0	280
2026.04.20	22:00:00	4827.500	4832.454	4820.848	4828.855	2501	0	280
2026.04.20	22:15:00	4828.789	4833.046	4828.707	4828.968	1383	0	280
2026.04.20	22:30:00	4828.961	4830.880	4825.085	4830.562	1474	0	280
2026.04.20	22:45:00	4830.561	4831.655	4825.299	4827.640	1358	0	280
2026.04.20	23:00:00	4827.491	4831.872	4823.923	4825.757	1466	0	280
2026.04.20	23:15:00	4825.561	4826.776	4823.838	4825.761	943	0	280
2026.04.20	23:30:00	4825.704	4825.704	4822.810	4823.897	1009	0	280
2026.04.20	23:45:00	4824.241	4824.514	4819.850	4821.549	969	0	280
2026.04.21	00:00:00	4821.611	4830.565	4820.345	4828.508	2419	0	308
2026.04.21	00:15:00	4828.497	4829.244	4819.446	4819.913	2608	0	360
2026.04.21	00:30:00	4819.974	4824.417	4816.689	4822.434	2107	0	280
2026.04.21	00:45:00	4822.749	4826.116	4821.415	4823.801	2288	0	280
2026.04.21	01:00:00	4823.741	4824.386	4813.203	4814.908	3864	0	280
2026.04.21	01:15:00	4814.851	4818.615	4814.344	4818.321	2083	0	280
2026.04.21	01:30:00	4818.179	4818.890	4809.175	4813.279	2421	0	280
2026.04.21	01:45:00	4813.338	4814.085	4805.594	4810.001	2215	0	280
2026.04.21	02:00:00	4810.260	4810.453	4805.786	4807.081	2029	0	280
2026.04.21	02:15:00	4807.081	4808.487	4803.503	4807.703	1417	0	280
2026.04.21	02:30:00	4807.723	4807.848	4802.332	4806.535	2169	0	280
2026.04.21	02:45:00	4806.444	4808.028	4802.312	4806.926	1749	0	280
2026.04.21	03:00:00	4807.008	4807.723	4800.372	4800.912	2143	0	280
2026.04.21	03:15:00	4800.842	4802.263	4793.752	4798.542	2275	0	280
2026.04.21	03:30:00	4798.463	4799.703	4792.534	4794.754	1706	0	280
2026.04.21	03:45:00	4795.057	4797.718	4793.920	4797.194	1295	0	280
2026.04.21	04:00:00	4797.040	4797.894	4793.665	4794.306	1320	0	280
2026.04.21	04:15:00	4794.213	4796.612	4791.149	4792.268	1888	0	280
2026.04.21	04:30:00	4792.245	4794.104	4789.521	4791.748	1319	0	280
2026.04.21	04:45:00	4791.885	4793.207	4788.806	4789.008	1380	0	280
2026.04.21	05:00:00	4788.951	4792.981	4785.763	4789.647	2170	0	280
2026.04.21	05:15:00	4789.644	4791.362	4785.802	4787.365	1726	0	280
2026.04.21	05:30:00	4787.463	4796.731	4786.427	4796.108	2974	0	280
2026.04.21	05:45:00	4796.098	4796.396	4783.045	4784.193	2873	0	280
2026.04.21	06:00:00	4784.199	4790.485	4775.481	4784.798	3442	0	280
2026.04.21	06:15:00	4785.014	4785.970	4775.076	4778.879	2945	0	280
2026.04.21	06:30:00	4778.989	4782.310	4776.029	4780.320	2309	0	280
2026.04.21	06:45:00	4780.343	4783.462	4774.419	4778.934	2626	0	280
2026.04.21	07:00:00	4778.840	4785.574	4772.668	4782.834	2998	0	280
2026.04.21	07:15:00	4782.884	4787.406	4780.180	4783.449	2222	0	280
2026.04.21	07:30:00	4783.432	4787.104	4780.716	4786.536	1694	0	280
2026.04.21	07:45:00	4786.477	4792.684	4784.503	4786.149	2018	0	280
2026.04.21	08:00:00	4786.090	4787.557	4774.599	4776.051	3130	0	280
2026.04.21	08:15:00	4776.034	4789.011	4775.335	4786.964	2176	0	280
2026.04.21	08:30:00	4787.266	4792.742	4784.833	4791.486	2102	0	280
2026.04.21	08:45:00	4791.546	4792.577	4786.108	4786.236	1494	0	280
2026.04.21	09:00:00	4786.170	4786.949	4781.402	4784.347	1765	0	280
2026.04.21	09:15:00	4784.312	4787.897	4781.036	4782.362	1674	0	280
2026.04.21	09:30:00	4782.066	4787.601	4781.977	4787.055	1857	0	280
2026.04.21	09:45:00	4787.074	4789.596	4783.356	4783.794	1976	0	280
2026.04.21	10:00:00	4783.853	4785.959	4781.995	4782.973	1715	0	280
2026.04.21	10:15:00	4782.991	4784.721	4780.716	4782.764	1495	0	280
2026.04.21	10:30:00	4782.826	4787.996	4782.484	4786.261	1295	0	280
2026.04.21	10:45:00	4786.294	4790.301	4785.945	4789.501	1339	0	280
2026.04.21	11:00:00	4789.622	4790.082	4775.196	4781.628	3308	0	280
2026.04.21	11:15:00	4781.568	4784.342	4779.029	4783.283	2045	0	280
2026.04.21	11:30:00	4783.217	4794.793	4783.011	4793.083	2101	0	280
2026.04.21	11:45:00	4792.936	4798.069	4791.636	4794.697	2095	0	280
2026.04.21	12:00:00	4794.756	4797.031	4790.927	4791.266	2430	0	280
2026.04.21	12:15:00	4791.286	4791.859	4779.068	4781.023	3388	0	280
2026.04.21	12:30:00	4781.131	4790.515	4766.650	4778.860	4946	0	280
2026.04.21	12:45:00	4778.875	4782.893	4775.999	4778.643	3519	0	280
2026.04.21	13:00:00	4778.530	4783.716	4764.466	4765.085	5845	0	280
2026.04.21	13:15:00	4765.153	4775.215	4760.337	4774.708	4694	0	280
2026.04.21	13:30:00	4774.673	4792.728	4770.154	4789.037	7446	0	280
2026.04.21	13:45:00	4788.832	4794.174	4777.321	4779.028	4803	0	280
2026.04.21	14:00:00	4779.084	4782.633	4773.273	4778.567	3965	0	280
2026.04.21	14:15:00	4778.628	4780.523	4769.806	4774.255	4004	0	280
2026.04.21	14:30:00	4774.054	4775.106	4743.488	4744.791	9212	0	280
2026.04.21	14:45:00	4744.881	4745.790	4723.331	4738.892	15879	0	280
2026.04.21	15:00:00	4739.004	4750.775	4727.803	4748.055	12015	0	280
2026.04.21	15:15:00	4748.124	4757.548	4741.847	4742.487	8133	0	280
2026.04.21	15:30:00	4742.469	4747.549	4736.562	4745.552	6129	0	280
2026.04.21	15:45:00	4745.495	4750.169	4738.713	4741.572	4759	0	280
2026.04.21	16:00:00	4741.452	4746.768	4726.484	4730.222	5533	0	280
2026.04.21	16:15:00	4730.284	4734.124	4719.568	4720.852	4322	0	280
2026.04.21	16:30:00	4720.794	4727.421	4719.489	4721.047	4526	0	280
2026.04.21	16:45:00	4721.045	4722.778	4707.933	4711.131	5116	0	280
2026.04.21	17:00:00	4711.189	4718.469	4701.023	4706.250	8186	0	280
2026.04.21	17:15:00	4706.265	4708.530	4697.227	4700.015	5942	0	280
2026.04.21	17:30:00	4699.973	4722.227	4696.818	4717.772	8030	0	280
2026.04.21	17:45:00	4717.893	4718.626	4705.931	4710.840	4259	0	280
2026.04.21	18:00:00	4710.730	4714.622	4703.639	4704.645	3461	0	280
2026.04.21	18:15:00	4704.619	4704.992	4692.266	4696.185	5024	0	280
2026.04.21	18:30:00	4696.266	4703.553	4696.266	4702.889	2797	0	280
2026.04.21	18:45:00	4702.784	4713.845	4698.827	4709.038	5444	0	280
2026.04.21	19:00:00	4709.095	4712.825	4704.156	4707.108	4368	0	280
2026.04.21	19:15:00	4707.201	4715.083	4704.935	4713.870	4914	0	280
2026.04.21	19:30:00	4713.776	4714.705	4668.161	4671.621	9076	0	280
2026.04.21	19:45:00	4671.749	4685.699	4671.000	4679.319	10990	0	280
2026.04.21	20:00:00	4679.436	4702.098	4668.773	4696.847	10087	0	280
2026.04.21	20:15:00	4696.772	4711.168	4694.570	4705.644	6101	0	280
2026.04.21	20:30:00	4705.454	4713.792	4705.373	4711.149	2305	0	280
2026.04.21	20:45:00	4711.088	4719.322	4709.137	4718.750	2175	0	280
2026.04.21	22:00:00	4719.882	4729.503	4718.001	4721.782	2622	0	280
2026.04.21	22:15:00	4721.845	4721.845	4716.704	4718.828	1167	0	280
2026.04.21	22:30:00	4718.896	4719.704	4716.105	4717.052	1179	0	280
2026.04.21	22:45:00	4716.988	4720.053	4715.424	4719.303	1138	0	280
2026.04.21	23:00:00	4719.352	4729.669	4718.156	4727.574	1635	0	280
2026.04.21	23:15:00	4727.555	4733.099	4726.110	4730.115	1430	0	280
2026.04.21	23:30:00	4730.107	4733.827	4728.719	4731.609	1372	0	280
2026.04.21	23:45:00	4731.504	4740.416	4731.504	4737.854	1673	0	280
2026.04.22	00:00:00	4738.065	4747.388	4738.065	4742.922	2619	0	280
2026.04.22	00:15:00	4743.017	4745.743	4740.314	4742.471	2198	0	280
2026.04.22	00:30:00	4742.266	4747.153	4741.601	4742.222	1974	0	280
2026.04.22	00:45:00	4742.042	4746.716	4738.465	4739.828	2102	0	280
2026.04.22	01:00:00	4739.618	4745.238	4736.018	4738.320	4397	0	280
2026.04.22	01:15:00	4738.342	4749.100	4737.662	4746.196	2453	0	280
2026.04.22	01:30:00	4746.448	4753.899	4746.088	4749.414	2874	0	280
2026.04.22	01:45:00	4749.460	4754.528	4747.735	4752.193	2315	0	280
2026.04.22	02:00:00	4752.026	4756.075	4750.099	4755.501	2040	0	280
2026.04.22	02:15:00	4755.698	4758.050	4753.407	4755.735	1386	0	280
2026.04.22	02:30:00	4755.429	4758.866	4751.474	4751.676	1856	0	280
2026.04.22	02:45:00	4751.547	4757.252	4751.156	4755.595	1708	0	280
2026.04.22	03:00:00	4755.529	4761.161	4753.144	4757.614	1941	0	280
2026.04.22	03:15:00	4757.375	4763.324	4756.596	4762.954	1653	0	280
2026.04.22	03:30:00	4762.943	4765.033	4756.990	4759.078	1562	0	280
2026.04.22	03:45:00	4759.373	4760.785	4757.218	4758.242	1268	0	280
2026.04.22	04:00:00	4758.289	4759.538	4756.362	4757.474	1130	0	280
2026.04.22	04:15:00	4757.549	4757.777	4754.163	4755.725	1708	0	280
2026.04.22	04:30:00	4755.996	4757.312	4752.649	4756.375	1222	0	280
2026.04.22	04:45:00	4756.302	4759.389	4752.368	4754.577	1583	0	280
2026.04.22	05:00:00	4754.467	4756.963	4752.151	4756.759	1389	0	280
2026.04.22	05:15:00	4756.980	4771.707	4756.098	4766.043	3977	0	280
